n,f,fCount,S,maxS,decision,countViEQ0,countViEQ1
50,0,0,55,1,1,16,34
50,0,0,55,1,1,18,32
50,0,0,55,1,0,29,21
50,0,0,55,1,0,25,25
50,0,0,55,1,1,21,29
50,0,0,55,1,1,24,26
50,0,0,55,1,1,24,26
50,0,0,55,1,1,25,25
50,0,0,55,1,0,26,24
50,0,0,55,1,0,25,25
50,0,0,55,1,0,32,18
50,0,0,55,1,0,33,17
50,0,0,55,1,0,26,24
50,0,0,55,1,0,30,20
50,0,0,55,1,1,24,26
50,0,0,55,1,1,24,26
50,0,0,55,1,1,24,26
50,0,0,55,1,1,19,31
50,0,0,55,1,1,24,26
50,0,0,55,1,1,22,28
50,0,0,55,1,0,33,17
50,0,0,55,1,0,26,24
50,0,0,55,1,1,21,29
50,0,0,55,1,1,24,26
50,0,0,55,1,0,35,15
50,0,0,55,1,0,30,20
50,0,0,55,1,1,18,32
50,0,0,55,1,0,28,22
50,0,0,55,1,1,21,29
50,0,0,55,1,1,19,31
50,0,0,55,1,1,21,29
50,0,0,55,1,1,22,28
50,0,0,55,1,0,27,23
50,0,0,55,1,1,21,29
50,0,0,55,1,0,27,23
50,0,0,55,1,1,21,29
50,0,0,55,1,0,27,23
50,0,0,55,1,0,25,25
50,0,0,55,1,1,20,30
50,0,0,55,1,0,28,22
50,0,0,55,1,1,22,28
50,0,0,55,2,1,25,25
50,0,0,55,1,1,21,29
50,0,0,55,1,0,26,24
50,0,0,55,1,0,26,24
50,0,0,55,1,1,23,27
50,0,0,55,1,1,25,25
50,0,0,55,1,1,16,34
50,0,0,55,1,0,25,25
50,0,0,55,1,1,21,29
50,0,0,55,1,1,25,25
50,0,0,55,1,1,21,29
50,0,0,55,1,1,24,26
50,0,0,55,1,0,27,23
50,0,0,55,1,1,23,27
50,0,0,55,1,0,26,24
50,0,0,55,1,1,22,28
50,0,0,55,1,1,25,25
50,0,0,55,1,0,25,25
50,0,0,55,1,1,23,27
50,0,0,55,1,1,19,31
50,0,0,55,2,1,25,25
50,0,0,55,1,0,25,25
50,0,0,55,1,1,18,32
50,0,0,55,1,0,28,22
50,0,0,55,1,0,28,22
50,0,0,55,1,0,28,22
50,0,0,55,1,1,23,27
50,0,0,55,1,0,28,22
50,0,0,55,1,1,25,25
50,0,0,55,1,0,26,24
50,0,0,55,1,0,26,24
50,0,0,55,1,1,25,25
50,0,0,55,1,0,25,25
50,0,0,55,1,0,26,24
50,0,0,55,1,0,30,20
50,0,0,55,1,0,28,22
50,0,0,55,1,1,24,26
50,0,0,55,1,0,27,23
50,0,0,55,1,1,19,31
50,0,0,55,1,0,30,20
50,0,0,55,1,1,21,29
50,0,0,55,1,0,28,22
50,12,12,55,55,-1,21,29
50,12,12,55,6,1,20,30
50,12,12,55,10,0,28,22
50,12,12,55,55,-1,28,22
50,12,12,55,6,0,27,23
50,12,12,55,1,1,28,22
50,12,12,55,10,1,28,22
50,12,12,55,33,0,18,32
50,12,12,55,13,0,24,26
50,12,12,55,32,0,23,27
50,12,12,55,55,-1,29,21
50,12,12,55,6,1,26,24
50,12,12,55,3,0,18,32
50,12,12,55,4,1,31,19
50,12,12,55,1,0,34,16
50,12,12,55,55,-1,25,25
50,12,12,55,53,1,19,31
50,12,12,55,55,-1,23,27
50,12,12,55,34,0,24,26
50,12,12,55,21,1,26,24
50,12,12,55,19,1,20,30
50,12,12,55,5,0,27,23
50,12,12,55,19,0,24,26
50,12,12,55,55,-1,26,24
50,12,12,55,55,-1,26,24
50,12,12,55,37,1,31,19
50,12,12,55,26,1,23,27
50,12,12,55,6,0,26,24
50,12,12,55,37,1,26,24
50,12,12,55,26,0,25,25
50,12,12,55,20,0,28,22
50,12,12,55,49,0,24,26
50,12,12,55,27,0,19,31
50,12,12,55,11,0,23,27
50,12,12,55,17,1,17,33
50,12,12,55,23,0,17,33
50,12,12,55,7,0,25,25
50,12,12,55,9,1,22,28
50,12,12,55,1,0,34,16
50,12,12,55,20,0,24,26
50,12,12,55,10,0,27,23
50,12,12,55,34,0,30,20
50,12,12,55,2,0,25,25
50,12,12,55,33,1,27,23
50,12,12,55,9,0,26,24
50,12,12,55,42,0,31,19
50,12,12,55,5,1,25,25
50,12,12,55,23,0,23,27
50,12,12,55,17,1,27,23
50,12,12,55,18,1,26,24
50,12,12,55,3,0,30,20
50,12,12,55,1,0,30,20
50,12,12,55,40,0,29,21
50,12,12,55,6,1,25,25
50,12,12,55,24,1,18,32
50,12,12,55,20,0,29,21
50,12,12,55,40,1,31,19
50,12,12,55,1,0,33,17
50,12,12,55,5,1,28,22
50,12,12,55,14,1,31,19
50,12,12,55,55,-1,19,31
50,12,12,55,27,1,27,23
50,12,12,55,18,0,28,22
50,12,12,55,14,1,25,25
50,12,12,55,55,-1,21,29
50,12,12,55,55,-1,21,29
50,12,12,55,9,0,29,21
50,12,12,55,55,-1,25,25
50,12,12,55,10,0,25,25
50,12,12,55,5,0,25,25
50,12,12,55,3,0,23,27
50,12,12,55,55,-1,24,26
50,12,12,55,44,0,27,23
50,12,12,55,28,1,24,26
50,12,12,55,3,1,24,26
50,12,12,55,11,0,26,24
50,12,12,55,4,1,22,28
50,12,12,55,1,0,21,29
50,12,12,55,1,0,29,21
50,12,12,55,20,0,32,18
50,12,12,55,17,0,24,26
50,12,12,55,55,-1,26,24
50,12,12,55,1,1,18,32
50,12,12,55,3,1,24,26
50,12,12,55,19,0,26,24
50,12,12,55,55,-1,29,21
50,12,12,55,13,0,25,25
50,12,12,55,48,0,27,23
50,12,12,55,13,0,24,26
50,12,12,55,11,1,22,28
50,12,12,55,7,0,25,25
50,12,12,55,1,1,28,22
50,12,12,55,39,1,24,26
50,12,12,55,1,0,20,30
50,12,12,55,3,1,23,27
50,12,12,55,7,1,23,27
50,12,12,55,18,0,20,30
50,12,12,55,23,0,31,19
50,12,12,55,23,0,25,25
50,12,12,55,1,1,18,32
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,22,28
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,20,30
50,24,24,55,55,-1,31,19
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,22,28
50,24,24,55,55,-1,22,28
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,20,30
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,31,19
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,16,34
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,30,20
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,22,28
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,31,19
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,23,27
50,24,24,55,55,-1,24,26
50,24,24,55,55,-1,20,30
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,21,29
50,24,24,55,55,-1,28,22
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,19,31
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,26,24
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,22,28
50,24,24,55,55,-1,29,21
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,30,20
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,31,19
50,24,24,55,55,-1,27,23
50,24,24,55,55,-1,25,25
50,24,24,55,55,-1,28,22
50,0,0,60,1,1,25,25
50,0,0,60,1,0,32,18
50,0,0,60,1,1,24,26
50,0,0,60,1,0,27,23
50,0,0,60,1,1,24,26
50,0,0,60,1,1,24,26
50,0,0,60,1,1,24,26
50,0,0,60,1,0,31,19
50,0,0,60,1,0,27,23
50,0,0,60,1,0,28,22
50,0,0,60,1,0,31,19
50,0,0,60,1,1,24,26
50,0,0,60,1,1,23,27
50,0,0,60,1,0,26,24
50,0,0,60,1,1,24,26
50,0,0,60,1,0,27,23
50,0,0,60,1,1,22,28
50,0,0,60,1,0,28,22
50,0,0,60,1,1,18,32
50,0,0,60,1,0,30,20
50,0,0,60,1,0,26,24
50,0,0,60,2,0,25,25
50,0,0,60,1,1,25,25
50,0,0,60,1,1,22,28
50,0,0,60,1,1,21,29
50,0,0,60,1,1,22,28
50,0,0,60,1,1,21,29
50,0,0,60,1,0,28,22
50,0,0,60,1,0,27,23
50,0,0,60,1,0,27,23
50,0,0,60,1,1,19,31
50,0,0,60,1,0,28,22
50,0,0,60,1,0,28,22
50,0,0,60,1,0,26,24
50,0,0,60,1,0,25,25
50,0,0,60,1,1,19,31
50,0,0,60,1,1,24,26
50,0,0,60,1,1,19,31
50,0,0,60,1,1,24,26
50,0,0,60,1,1,24,26
50,0,0,60,1,1,23,27
50,0,0,60,1,1,23,27
50,0,0,60,1,0,27,23
50,0,0,60,1,0,26,24
50,0,0,60,1,0,32,18
50,0,0,60,1,0,28,22
50,0,0,60,1,0,31,19
50,0,0,60,1,1,25,25
50,0,0,60,1,1,21,29
50,0,0,60,1,0,27,23
50,0,0,60,1,0,25,25
50,0,0,60,1,1,24,26
50,0,0,60,1,1,18,32
50,0,0,60,1,0,32,18
50,0,0,60,1,0,29,21
50,0,0,60,1,0,28,22
50,0,0,60,1,1,25,25
50,0,0,60,1,0,25,25
50,0,0,60,1,1,21,29
50,0,0,60,1,1,18,32
50,0,0,60,2,1,25,25
50,0,0,60,1,0,32,18
50,0,0,60,1,0,28,22
50,0,0,60,1,1,19,31
50,0,0,60,1,0,30,20
50,0,0,60,3,1,25,25
50,0,0,60,1,0,34,16
50,0,0,60,1,0,26,24
50,0,0,60,1,1,20,30
50,0,0,60,1,0,30,20
50,0,0,60,1,0,26,24
50,0,0,60,1,0,27,23
50,0,0,60,1,1,24,26
50,0,0,60,1,1,23,27
50,0,0,60,1,1,24,26
50,0,0,60,1,1,19,31
50,0,0,60,1,1,16,34
50,0,0,60,1,0,28,22
50,0,0,60,1,0,26,24
50,0,0,60,1,0,27,23
50,0,0,60,1,0,27,23
50,0,0,60,1,1,21,29
50,0,0,60,1,1,20,30
50,0,0,60,1,1,21,29
50,0,0,60,1,0,31,19
50,0,0,60,1,1,19,31
50,0,0,60,1,1,24,26
50,0,0,60,1,1,24,26
50,0,0,60,1,0,27,23
50,0,0,60,1,0,25,25
50,0,0,60,1,1,18,32
50,0,0,60,1,1,24,26
50,0,0,60,1,0,27,23
50,0,0,60,2,1,25,25
50,0,0,60,1,0,26,24
50,0,0,60,1,1,22,28
50,0,0,60,1,0,28,22
50,0,0,60,1,1,17,33
50,0,0,60,1,1,20,30
50,0,0,60,2,1,25,25
50,12,12,60,7,1,26,24
50,12,12,60,1,0,36,14
50,12,12,60,42,1,33,17
50,12,12,60,31,1,26,24
50,12,12,60,3,1,27,23
50,12,12,60,8,1,26,24
50,12,12,60,25,1,23,27
50,12,12,60,23,1,26,24
50,12,12,60,4,1,18,32
50,12,12,60,16,0,30,20
50,12,12,60,60,-1,29,21
50,12,12,60,35,0,24,26
50,12,12,60,31,1,23,27
50,12,12,60,12,0,26,24
50,12,12,60,60,-1,25,25
50,12,12,60,55,1,26,24
50,12,12,60,35,0,28,22
50,12,12,60,28,1,19,31
50,12,12,60,1,1,24,26
50,12,12,60,5,0,22,28
50,12,12,60,60,-1,21,29
50,12,12,60,57,0,24,26
50,12,12,60,13,0,32,18
50,12,12,60,3,1,26,24
50,12,12,60,14,0,27,23
50,12,12,60,4,1,26,24
50,12,12,60,24,1,23,27
50,12,12,60,11,1,24,26
50,12,12,60,17,0,24,26
50,12,12,60,29,0,28,22
50,12,12,60,60,-1,27,23
50,12,12,60,60,-1,20,30
50,12,12,60,27,1,26,24
50,12,12,60,13,1,28,22
50,12,12,60,60,-1,21,29
50,12,12,60,60,-1,27,23
50,12,12,60,33,0,21,29
50,12,12,60,7,0,25,25
50,12,12,60,34,0,25,25
50,12,12,60,20,1,24,26
50,12,12,60,58,0,16,34
50,12,12,60,29,0,21,29
50,12,12,60,49,0,21,29
50,12,12,60,4,0,25,25
50,12,12,60,11,1,21,29
50,12,12,60,7,0,27,23
50,12,12,60,1,0,27,23
50,12,12,60,18,0,26,24
50,12,12,60,1,0,34,16
50,12,12,60,60,-1,24,26
50,12,12,60,1,0,33,17
50,12,12,60,8,0,23,27
50,12,12,60,29,1,23,27
50,12,12,60,60,-1,28,22
50,12,12,60,36,0,26,24
50,12,12,60,29,1,25,25
50,12,12,60,60,-1,22,28
50,12,12,60,47,1,28,22
50,12,12,60,60,-1,26,24
50,12,12,60,23,1,24,26
50,12,12,60,3,1,23,27
50,12,12,60,15,0,30,20
50,12,12,60,1,0,24,26
50,12,12,60,5,0,33,17
50,12,12,60,2,0,26,24
50,12,12,60,1,0,33,17
50,12,12,60,39,1,23,27
50,12,12,60,1,0,29,21
50,12,12,60,60,-1,32,18
50,12,12,60,2,0,24,26
50,12,12,60,31,0,24,26
50,12,12,60,1,1,18,32
50,12,12,60,26,0,24,26
50,12,12,60,43,1,26,24
50,12,12,60,37,0,27,23
50,12,12,60,60,-1,24,26
50,12,12,60,28,1,23,27
50,12,12,60,45,1,27,23
50,12,12,60,14,1,28,22
50,12,12,60,2,0,31,19
50,12,12,60,7,0,26,24
50,12,12,60,1,0,35,15
50,12,12,60,30,1,23,27
50,12,12,60,60,-1,24,26
50,12,12,60,6,0,23,27
50,12,12,60,53,1,22,28
50,12,12,60,35,0,25,25
50,12,12,60,4,1,26,24
50,12,12,60,15,1,22,28
50,12,12,60,60,-1,28,22
50,12,12,60,1,0,28,22
50,12,12,60,2,0,27,23
50,12,12,60,20,0,24,26
50,12,12,60,30,1,27,23
50,12,12,60,1,1,21,29
50,12,12,60,24,0,25,25
50,12,12,60,1,0,24,26
50,12,12,60,13,0,28,22
50,12,12,60,58,1,22,28
50,12,12,60,25,0,23,27
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,18,32
50,24,24,60,60,-1,27,23
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,16,34
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,18,32
50,24,24,60,60,-1,36,14
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,20,30
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,30,20
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,30,20
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,27,23
50,24,24,60,60,-1,18,32
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,27,23
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,31,19
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,27,23
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,32,18
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,27,23
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,19,31
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,16,34
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,19,31
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,33,17
50,24,24,60,60,-1,21,29
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,20,30
50,24,24,60,60,-1,18,32
50,24,24,60,60,-1,30,20
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,29,21
50,24,24,60,60,-1,32,18
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,26,24
50,24,24,60,60,-1,23,27
50,24,24,60,60,-1,22,28
50,24,24,60,60,-1,31,19
50,24,24,60,60,-1,28,22
50,24,24,60,60,-1,33,17
50,24,24,60,60,-1,25,25
50,24,24,60,60,-1,20,30
50,24,24,60,60,-1,24,26
50,24,24,60,60,-1,24,26
50,0,0,65,1,1,20,30
50,0,0,65,1,0,29,21
50,0,0,65,1,0,28,22
50,0,0,65,1,1,24,26
50,0,0,65,1,1,20,30
50,0,0,65,1,1,23,27
50,0,0,65,1,1,22,28
50,0,0,65,1,1,19,31
50,0,0,65,1,0,29,21
50,0,0,65,1,1,17,33
50,0,0,65,1,1,21,29
50,0,0,65,1,1,23,27
50,0,0,65,1,1,21,29
50,0,0,65,1,1,23,27
50,0,0,65,1,0,26,24
50,0,0,65,1,1,24,26
50,0,0,65,1,1,24,26
50,0,0,65,1,0,27,23
50,0,0,65,1,1,24,26
50,0,0,65,1,0,26,24
50,0,0,65,1,0,26,24
50,0,0,65,1,1,24,26
50,0,0,65,1,1,21,29
50,0,0,65,1,0,26,24
50,0,0,65,1,0,28,22
50,0,0,65,1,0,33,17
50,0,0,65,1,1,24,26
50,0,0,65,1,0,26,24
50,0,0,65,1,1,20,30
50,0,0,65,1,1,23,27
50,0,0,65,1,0,27,23
50,0,0,65,1,0,30,20
50,0,0,65,1,0,27,23
50,0,0,65,1,0,25,25
50,0,0,65,1,1,21,29
50,0,0,65,1,0,28,22
50,0,0,65,1,1,24,26
50,0,0,65,1,1,20,30
50,0,0,65,1,1,22,28
50,0,0,65,1,1,22,28
50,0,0,65,1,0,32,18
50,0,0,65,1,1,21,29
50,0,0,65,1,1,22,28
50,0,0,65,1,0,29,21
50,0,0,65,1,1,23,27
50,0,0,65,1,1,20,30
50,0,0,65,1,1,23,27
50,0,0,65,1,0,30,20
50,0,0,65,1,0,26,24
50,0,0,65,1,1,20,30
50,0,0,65,1,1,23,27
50,0,0,65,1,0,25,25
50,0,0,65,1,1,20,30
50,0,0,65,2,0,25,25
50,0,0,65,1,1,24,26
50,0,0,65,1,0,27,23
50,0,0,65,1,1,23,27
50,0,0,65,1,0,25,25
50,0,0,65,1,0,30,20
50,0,0,65,1,1,21,29
50,0,0,65,1,0,26,24
50,0,0,65,1,1,23,27
50,0,0,65,1,1,19,31
50,0,0,65,1,0,30,20
50,0,0,65,1,0,25,25
50,0,0,65,1,0,29,21
50,0,0,65,1,1,20,30
50,0,0,65,1,1,20,30
50,0,0,65,1,0,28,22
50,0,0,65,2,1,25,25
50,0,0,65,1,1,25,25
50,0,0,65,1,1,25,25
50,0,0,65,1,0,26,24
50,0,0,65,1,0,28,22
50,0,0,65,1,0,26,24
50,0,0,65,1,0,25,25
50,0,0,65,1,0,31,19
50,0,0,65,1,0,33,17
50,0,0,65,1,1,22,28
50,0,0,65,1,0,28,22
50,0,0,65,1,1,24,26
50,0,0,65,1,1,21,29
50,0,0,65,1,0,34,16
50,0,0,65,1,0,27,23
50,0,0,65,1,0,28,22
50,0,0,65,1,1,22,28
50,0,0,65,1,0,25,25
50,0,0,65,1,0,28,22
50,0,0,65,1,0,25,25
50,0,0,65,1,0,30,20
50,0,0,65,1,1,19,31
50,0,0,65,1,1,25,25
50,0,0,65,1,1,24,26
50,0,0,65,1,0,29,21
50,0,0,65,1,1,23,27
50,0,0,65,1,0,25,25
50,0,0,65,1,0,28,22
50,0,0,65,1,0,32,18
50,0,0,65,1,1,22,28
50,0,0,65,1,0,26,24
50,12,12,65,6,0,19,31
50,12,12,65,6,1,23,27
50,12,12,65,24,1,22,28
50,12,12,65,21,0,31,19
50,12,12,65,1,0,32,18
50,12,12,65,16,0,25,25
50,12,12,65,50,1,22,28
50,12,12,65,65,-1,24,26
50,12,12,65,65,-1,20,30
50,12,12,65,22,1,20,30
50,12,12,65,17,1,21,29
50,12,12,65,5,0,23,27
50,12,12,65,1,0,30,20
50,12,12,65,36,0,26,24
50,12,12,65,17,0,28,22
50,12,12,65,65,-1,24,26
50,12,12,65,36,0,21,29
50,12,12,65,14,0,28,22
50,12,12,65,4,0,25,25
50,12,12,65,8,1,28,22
50,12,12,65,3,1,26,24
50,12,12,65,1,1,26,24
50,12,12,65,18,1,30,20
50,12,12,65,65,-1,28,22
50,12,12,65,24,1,27,23
50,12,12,65,20,1,24,26
50,12,12,65,4,0,20,30
50,12,12,65,13,1,27,23
50,12,12,65,1,0,24,26
50,12,12,65,65,-1,22,28
50,12,12,65,27,1,26,24
50,12,12,65,1,0,35,15
50,12,12,65,34,0,28,22
50,12,12,65,27,0,32,18
50,12,12,65,31,0,29,21
50,12,12,65,35,1,31,19
50,12,12,65,2,0,22,28
50,12,12,65,60,0,24,26
50,12,12,65,9,0,22,28
50,12,12,65,25,0,29,21
50,12,12,65,9,0,27,23
50,12,12,65,1,1,16,34
50,12,12,65,1,1,19,31
50,12,12,65,13,1,30,20
50,12,12,65,29,0,25,25
50,12,12,65,51,0,24,26
50,12,12,65,65,-1,18,32
50,12,12,65,40,1,20,30
50,12,12,65,24,1,22,28
50,12,12,65,65,-1,23,27
50,12,12,65,22,0,26,24
50,12,12,65,1,0,28,22
50,12,12,65,24,1,21,29
50,12,12,65,15,0,25,25
50,12,12,65,11,0,25,25
50,12,12,65,2,1,24,26
50,12,12,65,10,0,27,23
50,12,12,65,43,0,28,22
50,12,12,65,7,1,23,27
50,12,12,65,9,1,22,28
50,12,12,65,7,1,29,21
50,12,12,65,45,1,24,26
50,12,12,65,8,0,24,26
50,12,12,65,61,0,29,21
50,12,12,65,48,0,27,23
50,12,12,65,25,1,23,27
50,12,12,65,13,1,27,23
50,12,12,65,51,1,20,30
50,12,12,65,41,0,27,23
50,12,12,65,2,0,24,26
50,12,12,65,7,0,24,26
50,12,12,65,65,-1,21,29
50,12,12,65,20,1,26,24
50,12,12,65,25,1,21,29
50,12,12,65,24,0,22,28
50,12,12,65,32,1,29,21
50,12,12,65,38,1,21,29
50,12,12,65,9,1,24,26
50,12,12,65,24,0,29,21
50,12,12,65,51,0,23,27
50,12,12,65,40,0,18,32
50,12,12,65,35,0,21,29
50,12,12,65,62,1,23,27
50,12,12,65,52,0,24,26
50,12,12,65,17,1,22,28
50,12,12,65,18,0,22,28
50,12,12,65,3,1,25,25
50,12,12,65,5,0,24,26
50,12,12,65,1,1,21,29
50,12,12,65,10,0,25,25
50,12,12,65,4,1,27,23
50,12,12,65,6,0,30,20
50,12,12,65,65,-1,30,20
50,12,12,65,3,1,25,25
50,12,12,65,2,0,19,31
50,12,12,65,1,0,29,21
50,12,12,65,19,0,24,26
50,12,12,65,18,0,31,19
50,12,12,65,48,1,25,25
50,12,12,65,10,1,20,30
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,21,29
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,31,19
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,31,19
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,21,29
50,24,24,65,65,-1,16,34
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,31,19
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,15,35
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,27,23
50,24,24,65,65,-1,21,29
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,26,24
50,24,24,65,65,-1,27,23
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,27,23
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,18,32
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,20,30
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,31,19
50,24,24,65,65,-1,21,29
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,30,20
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,22,28
50,24,24,65,65,-1,29,21
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,17,33
50,24,24,65,65,-1,28,22
50,24,24,65,65,-1,24,26
50,24,24,65,65,-1,21,29
50,24,24,65,65,-1,25,25
50,24,24,65,65,-1,23,27
50,24,24,65,65,-1,19,31
